Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
5288,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #4 | DSSSB/EMRS/UP TGT/Punjab Physical Education by Monu Sir,https://www.youtube.com/watch?v=jlSPmCT_Ahc,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5289,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #3 | DSSSB/EMRS/UP TGT/Punjab Physical Education by Monu Sir,https://www.youtube.com/watch?v=rEgHs_CU7_s,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5290,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #2 | DSSSB/EMRS/UP TGT/Punjab Physical Education by Monu Sir,https://www.youtube.com/watch?v=zfrOHc1vR7k,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5291,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #1 | DSSSB/EMRS/UP TGT/Punjab Physical Education by Monu Sir,https://www.youtube.com/watch?v=reogbZdLDG0,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5292,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Odisha Regular Teacher PET Physical Education | 7 Days 7 MARATHON #4 By Monu sir,https://www.youtube.com/watch?v=_jbdOkp7Bcw,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5293,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Odisha Regular Teacher PET Physical Education | 7 Days 7 MARATHON #3 By Monu sir,https://www.youtube.com/watch?v=mlh3NeZTeT8,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5294,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Odisha Regular Teacher PET Physical Education | 7 Days 7 MARATHON #2 By Monu sir,https://www.youtube.com/watch?v=jATonVAZqE8,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5295,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Odisha Regular Teacher PET Physical Education | 7 Days 7 MARATHON By Monu sir,https://www.youtube.com/watch?v=9lddoFB9gP0,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5296,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #72 By Monu Sir,https://www.youtube.com/watch?v=ff3jUuza-qI,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5297,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #71 By Monu Sir,https://www.youtube.com/watch?v=AdcCGn2jMHM,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5298,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #70 By Monu Sir,https://www.youtube.com/watch?v=XAXtpwjLvG4,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5299,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #69 By Monu Sir,https://www.youtube.com/watch?v=8DELR8b13hE,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5300,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #68 By Monu Sir,https://www.youtube.com/watch?v=qO42hdA4ff0,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5301,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,"Physical Education For All Teaching Exams | DSSSB/Bihar STET, EMRS Physical Education By Monu Sir",https://www.youtube.com/watch?v=c_9fuqh_-8c,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5302,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #67 By Monu Sir,https://www.youtube.com/watch?v=CpeyJO8Y0yY,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5303,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #66 By Monu Sir,https://www.youtube.com/watch?v=uAAWsTCwuCQ,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5304,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #65 By Monu Sir,https://www.youtube.com/watch?v=K4QRK4BqJXs,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5305,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #64 By Monu Sir,https://www.youtube.com/watch?v=xAh3OmT2B-M,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5306,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #63 By Monu Sir,https://www.youtube.com/watch?v=oRqtWebUq50,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5307,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #62 By Monu Sir,https://www.youtube.com/watch?v=zYpPZJoI2-I,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5308,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #61 By Monu Sir,https://www.youtube.com/watch?v=aeTzbbgyelY,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5309,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #60 By Monu Sir,https://www.youtube.com/watch?v=qIhXyyRuwJ4,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5310,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #59 By Monu Sir,https://www.youtube.com/watch?v=Bevld_ujsGA,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5311,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #58 By Monu Sir,https://www.youtube.com/watch?v=qsLYH-7eyKU,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5312,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #57 By Monu Sir,https://www.youtube.com/watch?v=_Y06fWuh0Es,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5313,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #56 By Monu Sir,https://www.youtube.com/watch?v=f2w3zvBqmr0,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5314,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #55 By Monu Sir,https://www.youtube.com/watch?v=D63W7O1iOO0,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5315,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #54 By Monu Sir,https://www.youtube.com/watch?v=RgQMDX_oOBg,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5316,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #53 By Monu Sir,https://www.youtube.com/watch?v=XGAeNkxmjp0,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5317,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #52 By Monu Sir,https://www.youtube.com/watch?v=F0o6nSYwwW0,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5318,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #51 By Monu Sir,https://www.youtube.com/watch?v=weEP0aRSzfk,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5319,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #50 By Monu Sir,https://www.youtube.com/watch?v=Z_tKicypboc,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5320,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #49 By Monu Sir,https://www.youtube.com/watch?v=rwZv_OE6Pcc,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5321,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #48 By Monu Sir,https://www.youtube.com/watch?v=hTVVMXKkpb0,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5322,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #47 By Monu Sir,https://www.youtube.com/watch?v=iDdt5hOahZs,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5323,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #46 By Monu Sir,https://www.youtube.com/watch?v=IkLJKR3Hfz8,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5324,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #45 By Monu Sir,https://www.youtube.com/watch?v=l9_vYx8pTHM,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5325,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #44 By Monu Sir,https://www.youtube.com/watch?v=6pvkJaCHqts,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5326,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #43 By Monu Sir,https://www.youtube.com/watch?v=ZPfHAmvPUgc,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5327,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #42 By Monu Sir,https://www.youtube.com/watch?v=cYhUPt4QzfM,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5328,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #41 By Monu Sir,https://www.youtube.com/watch?v=2x7Agd6oE2o,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5329,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #40 By Monu Sir,https://www.youtube.com/watch?v=prS4BcJn9fM,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5330,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #40 By Monu Sir,https://www.youtube.com/watch?v=Gp5CpVif-8Y,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5331,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #39 By Monu Sir,https://www.youtube.com/watch?v=y9PDwik6ADQ,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5332,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #38 By Monu Sir,https://www.youtube.com/watch?v=omWTnIyzzzc,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5333,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #37 By Monu Sir,https://www.youtube.com/watch?v=M8blDoo2whY,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5334,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #36 By Monu Sir,https://www.youtube.com/watch?v=OF_wMddOBuk,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5335,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #35 By Monu Sir,https://www.youtube.com/watch?v=mKG8ZVvNLmQ,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5336,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #34 By Monu Sir,https://www.youtube.com/watch?v=fLdGjT2vQCg,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5337,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #33 By Monu Sir,https://www.youtube.com/watch?v=TLOYnlvnUnE,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5338,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #32 By Monu Sir,https://www.youtube.com/watch?v=L2p123gIIFw,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5339,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #31 By Monu Sir,https://www.youtube.com/watch?v=tKSmb_dVHkI,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5340,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #30 By Monu Sir,https://www.youtube.com/watch?v=ibC7_OJRGCg,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5341,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #29 By Monu Sir,https://www.youtube.com/watch?v=0C2rltFI0Tw,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5342,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #28 By Monu Sir,https://www.youtube.com/watch?v=jiKyAxzrAw8,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5343,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #27 By Monu Sir,https://www.youtube.com/watch?v=IJ3IdT9nmws,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5344,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #26 By Monu Sir,https://www.youtube.com/watch?v=1KR0FnxRdHY,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5345,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #25 By Monu Sir,https://www.youtube.com/watch?v=38EeO8I2XzE,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5346,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #24 By Monu Sir,https://www.youtube.com/watch?v=FFYOFON-jDY,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5347,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #23 By Monu Sir,https://www.youtube.com/watch?v=DXmrLnI6qLQ,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5348,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #22 By Monu Sir,https://www.youtube.com/watch?v=xhjtIRcPN6o,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5349,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #21 By Monu Sir,https://www.youtube.com/watch?v=dtxQP83geeo,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5350,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #20 By Monu Sir,https://www.youtube.com/watch?v=yTk1XWCOeQ8,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5351,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #19 By Monu Sir,https://www.youtube.com/watch?v=eDui_yxhb_A,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5352,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #18 By Monu Sir,https://www.youtube.com/watch?v=J_Hz_vspd_w,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5353,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #17 By Monu Sir,https://www.youtube.com/watch?v=o5OHdJ00MzA,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5354,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #16 By Monu Sir,https://www.youtube.com/watch?v=kpfsCURvhho,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5355,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #15 By Monu Sir,https://www.youtube.com/watch?v=QOMFWhv3H2Y,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5356,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #14 By Monu Sir,https://www.youtube.com/watch?v=9GLEPRCBobg,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5357,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #13 By Monu Sir,https://www.youtube.com/watch?v=p3__rmj4sa4,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5358,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #12 By Monu Sir,https://www.youtube.com/watch?v=QvKP_-izGU4,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5359,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #11 By Monu Sir,https://www.youtube.com/watch?v=ze4NpqLKYss,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5360,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #10 By Monu Sir,https://www.youtube.com/watch?v=BokCQNKIcB8,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5361,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #9 By Monu Sir,https://www.youtube.com/watch?v=vueK3QAcccg,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5362,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #8 By Monu Sir,https://www.youtube.com/watch?v=uCRWhbH2D9o,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5363,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #7 By Monu Sir,https://www.youtube.com/watch?v=B60yGKBtNNo,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5364,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #6 By Monu Sir,https://www.youtube.com/watch?v=ERFhZqgCJZA,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5365,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #5 By Monu Sir,https://www.youtube.com/watch?v=pRhj3C5WDFg,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5366,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #4 By Monu Sir,https://www.youtube.com/watch?v=Q2RhP1-gHa4,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5367,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #3 By Monu Sir,https://www.youtube.com/watch?v=GKkM2Gvh4u8,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5368,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #2 By Monu Sir,https://www.youtube.com/watch?v=CY2ZFiBCREA,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5369,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #1 By Monu Sir,https://www.youtube.com/watch?v=p0J_HXvvPxA,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
